num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
197,./greyInner/UrsulavonderLeyen4_1_cut.png,0,164,164,196,,,None,None,1,1.99953166716,None,None,None,None,None,None,4,1.89961061011,Ursula von der Leyen,"['lshift', 'u', 'r', 's', 'u', 'l', 'a', 'space', 'v', 'o', 'n', 'space', 'd', 'e', 'r', 'space', 'lshift', 'l', 'e', 'y', 'e', 'n', 'return']","[1.7831391195531978, 1.933180772306514, 3.199337212797218, 3.515860284123846, 4.2819517674915915, 4.532079035337119, 4.698706406953534, 5.331799382891404, 5.848251498585341, 5.89824987866632, 6.064920555032586, 6.248031638770954, 6.314770993260026, 6.414756205490448, 6.564568182685434, 6.66471057511626, 7.04776096805017, 7.180899654556924, 7.447496841159591, 7.6974666080286624, 7.864033352997467, 8.497102591516523, 9.13017856633087]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
161,./greyInner/OmarEpps(DrEricForeman)1_5_cut.png,0,165,165,160,,,None,None,2,8.26365502988,None,None,None,None,None,None,2,1.06672908966,,['return'],[0.6668049210875324],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
208,./greyInner/WillSmith4_1_cut.png,0,166,166,207,,,None,None,1,1.78327480777,None,None,None,None,None,None,1,0.883056006513,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.5335340749034003, 0.7167436368481503, 0.9500038653495722, 1.1332044455693904, 1.2498744964223079, 1.4665496476118278, 1.6663526270422153, 1.7330352041944934, 1.8829450180455751, 1.9996651099409064, 2.515860284123846, 2.6326708348287866, 3.232414021628756]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
1,./greyInner/AlysonHannigan(Lily)1_1_cut.png,0,167,167,0,,,None,None,2,2.26606245315,None,None,None,None,None,None,1,0.900087283128,,['return'],[0.6832087600050727],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
4,./greyInner/AlysonHannigan(Lily)5_4_cut.png,0,168,168,3,,,None,None,2,1.78317665034,None,None,None,None,None,None,1,0.566945132241,,['return'],[0.7834258932252851],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
88,./greyInner/Ice-T(OdafinFinTutuola)5_1_cut.png,0,169,169,87,,,None,None,2,1.53277319442,None,None,None,None,None,None,1,2.4993486645,,['return'],[0.6502618654212711],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,170,170,111,,,None,None,2,3.68212485818,None,None,None,None,None,None,1,0.81666116536,,['return'],[0.45050186996286357],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
103,./greyInner/JimParsons(SheldonCooper)6_1_cut.png,0,171,171,102,,,None,None,1,1.89966321736,None,None,None,None,None,None,1,0.71667274537,Sheldon Cooper,"['lshift', 's', 'h', 'e', 'l', 'd', 'o', 'n', 'space', 'lshift', 'c', 'o', 'o', 'p', 'e', 'r', 'return']","[0.5165752936463832, 0.699793837317884, 1.049876485232744, 1.1663771664007072, 1.8992651344487967, 1.9993597312668498, 2.049447287054136, 2.266025884692681, 2.449292865527241, 2.6158852725684483, 2.8157501617515663, 3.282339585576665, 3.698646101081067, 3.865351100470434, 3.9985516967281, 4.098655596048957, 5.1482032859648825]",2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
93,./greyInner/JanHofer5_1_cut.png,0,172,172,92,,,None,None,2,4.01559131352,None,None,None,None,None,None,4,1.41641525854,,['return'],[0.6837069250068453],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
40,./greyInner/CarenMiosga9_1_cut.png,0,173,173,39,,,None,None,2,10.2127100401,None,None,None,None,None,None,5,1.68279207209,,['return'],[0.9002486334138666],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
166,./greyInner/RobertSeanLeonard(Wilson)1_1_cut.png,0,174,174,165,,,None,None,2,3.21605348746,None,None,None,None,None,None,1,0.833635985412,,['return'],[0.7335080278980968],2017_Feb_20_1032,60.0351840761,famFaceGrey,001,19,
