num,pic,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,ratingBekannt.response,ratingBekannt.rt,key_resp_5.keys,key_resp_5.rt,ratingK1.response,ratingK1.rt,ratingK2.response,ratingK2.rt,ratingK3.response,ratingK3.rt,key_resp_6.keys,key_resp_6.rt,inputText,key_resp_4.keys,key_resp_4.rt,date,frameRate,expName,session,participant,
210,./greyInner/WillSmith6_1_cut.png,0,42,42,209,,,None,None,1,2.73253692716,None,None,None,None,None,None,1,1.09992137732,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 'i', 't', 'h', 'return']","[0.6669343024250338, 0.8336894503499934, 1.0501828274072977, 1.2668628972469378, 1.3665436910832796, 1.5167037111759782, 1.6164541138332424, 1.6998557461438395, 1.7996940419661769, 1.9496753887260638, 2.0499088830156325, 2.132958621886246, 3.1159987694954907]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
93,./greyInner/JanHofer5_1_cut.png,0,43,43,92,,,None,None,2,2.9158015552,None,None,None,None,None,None,3,1.5330775022,,['return'],[0.6999487717566808],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
180,./greyInner/Shakira9_1_cut.png,0,44,44,179,,,None,None,2,2.71599376536,None,None,None,None,None,None,1,1.13341059805,,['return'],[1.4497332891514816],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
158,./greyInner/NicoleKidman5_1_cut.png,0,45,45,157,,,None,None,2,3.94898956541,None,None,None,None,None,None,1,1.10004583917,Kim Basinger,"['lshift', 'k', 'i', 'm', 'space', 'lshift', 'b', 'a', 's', 'i', 'n', 'g', 'r', 'e', 'backspace', 'backspace', 'e', 'r', 'return']","[0.7169169643757414, 0.783639745803157, 0.9501126091090555, 1.099881600849585, 1.1832845162716694, 1.2834429485146757, 1.3832793196688726, 1.5332362873032253, 1.716522086686382, 1.816227259648258, 1.8997588070396887, 2.0162265539374857, 2.2498388892618095, 3.049261232281424, 3.1992031233512535, 3.3324719375414134, 3.432188337732441, 4.015644662687919]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
133,./greyInner/LeonardoDiCaprio3_1_cut.png,0,46,46,132,,,None,None,1,1.46643427372,None,None,None,None,None,None,1,1.16639395192,Leonardo Di Caprio,"['lshift', 'l', 'o', 'backspace', 'e', 'o', 'n', 'a', 'r', 'd', 'o', 'space', 'lshift', 'd', 'i', 'space', 'lshift', 'c', 'a', 'p', 'r', 'i', 'o', 'return']","[0.566830402438427, 0.8667587727168211, 1.0499233180253214, 1.3666139414599456, 1.5164211057799548, 1.6496735602922854, 1.9495101880693255, 2.099628186248083, 2.2992797572096606, 2.466030414243505, 2.5827711431984426, 2.7156723458274428, 2.7991881750976972, 2.8825490686049307, 2.999205753730166, 3.1155365284321306, 3.198990447553115, 3.315694928596713, 3.5154129005995856, 3.632107116748557, 3.8156116867121455, 3.8987121085028775, 4.698471589175824, 4.998317519513876]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
6,./greyInner/AngelaMerkel1_1_cut.png,0,47,47,5,,,None,None,1,1.33309168059,None,None,None,None,None,None,4,2.06633271541,Angela Merkel,"['lshift', 'a', 'n', 'g', 'l', 'backspace', 'e', 'l', 'a', 'space', 'lshift', 'm', 'e', 'r', 'k', 'e', 'l', 'return']","[0.7500356865502908, 0.866664463991583, 1.049528440335962, 1.1329489985473629, 1.3497618704695924, 1.7163565652508623, 1.8162349583199102, 1.932765577700593, 2.1160205823980505, 2.141079757915577, 2.2825874336513152, 2.399408677878455, 2.4494513253102923, 2.565900787863029, 2.6991773007239317, 2.8491811019430315, 2.9325330136671255, 3.748798445894863]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
209,./greyInner/WillSmith5_1_cut.png,0,48,48,208,,,None,None,1,1.43300375535,None,None,None,None,None,None,1,0.71650251923,Will Smith,"['lshift', 'w', 'i', 'l', 'l', 'space', 'lshift', 's', 'm', 't', 'i', 'h', 'backspace', 'backspace', 'backspace', 'o', 't', 'h', 'backspace', 'backspace', 'backspace', 'i', 't', 'h', 'return']","[0.5671367454060601, 0.6672602128492144, 0.8336814309004694, 1.0336893861949648, 1.166731089577297, 1.2669299398448857, 1.366911623422311, 1.4502090028909151, 1.5501637411180127, 1.7667154997670877, 1.8501655695527006, 1.999918843172054, 2.5331095800020194, 2.666271575126302, 2.7829638666062237, 3.0996448667028744, 3.2995190575802553, 3.399421508997875, 3.749249780507853, 3.8990742668383973, 4.015865357935581, 4.615556256277159, 4.84854564077159, 4.915476286328158, 5.6983265975304676]",2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
176,./greyInner/Shakira1_1_cut.png,0,49,49,175,,,None,None,2,2.78392331353,None,None,None,None,None,None,2,4.49860958786,,['return'],[0.8167950366669174],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
112,./greyInner/JoshRadnor(Ted)3_1_cut.png,0,50,50,111,,,None,None,2,3.71536087041,None,None,None,None,None,None,1,4.23205367514,,['return'],[0.7335101675389524],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
28,./greyInner/Beyonce3_2_cut.png,0,51,51,27,,,None,None,2,2.21592046759,None,None,None,None,None,None,1,0.96684406758,,['return'],[0.7667392373377879],2017_Mrz_01_1615,60.0178084617,famFaceGrey,001,27,
